,section_id,s_node,e_node,length
31377,237957538,2458170180,2458170216,2
31378,237957539,2458170175,6364040626,2
31379,237957541,2458170347,2458170344,2
31380,237957542,2458170272,2458170271,2
31381,237957543,2458170311,2458170310,2
31382,237957544,1298050567,2458170236,3
31383,237957545,2458170310,2458170306,2
31384,237957546,2458170265,2458170264,2
31385,237957547,2458170269,2458170268,2
31386,237957548,2458170306,2458170298,2
31387,237957549,2458170267,2458170266,2
31388,237957550,2458170226,2458170227,2
31389,237957551,2458170222,2458170226,2
31390,237957552,2458170210,2458170208,2
31391,237957553,2458170227,2458170233,2
31392,237957554,2458170219,2458170222,2
31393,237957555,2458170274,2458170273,2
31394,237957556,2458170233,2458170235,2
31395,237957557,2458170197,2458170328,24
31396,237957558,2458170213,2458170219,3
31397,237957559,2458170231,2458170210,3
31398,237957560,2458170297,2458170304,3
31399,237957561,2458170167,2458170155,3
31400,237957562,2458170208,2458170185,3
31401,237957563,2458170243,2458170238,3
31402,237957564,2458170235,2458170241,3
31403,237957565,2458170323,2458170319,3
31404,237957566,2458170308,2458170301,3
31405,237957567,2458170171,2458170175,3
31406,237957568,2458170273,2458170272,4
31407,237957569,2458170275,2458170274,4
31408,237957570,2458170268,2458170267,4
31409,237957571,2458170266,2458170265,4
31410,237957572,6364040626,2458170220,5
31411,237957573,2458170344,2458170323,5
31412,237957574,2458170215,2458170238,5
31413,237957575,2458170312,2458170343,5
31414,237957576,2458170322,2458170348,5
31415,237957577,2458170316,2458170289,6
31416,237957578,2458170183,2458170170,9
31417,237962613,1298050525,1298050549,21
31418,237963916,387156704,6347125764,2
31419,237963919,72759646,387156704,2
31420,237963922,1673265524,366533442,16
31421,237963925,1673265538,1673265569,15
31422,237963928,2458217493,2458217495,2
31423,237963930,1808755345,2458217514,2
31424,237963932,1673265524,320898141,2
31425,237963935,2458217509,2458217510,2
31426,237963937,2458217501,2458217502,2
31427,237963939,2458217492,2458217499,3
31428,237963942,2458217523,1361147563,7
31429,237963944,2458217516,2458217522,9
31430,237963946,1808755345,366533443,2
31431,237963949,1038275211,707592946,6
31432,237963952,2458170377,1038275211,10
31433,237964773,2458220630,2458220628,2
31434,237964774,2458220628,1985434230,2
31435,237964775,2458220629,2458220631,2
31436,237964776,2458220631,1985434297,4
31437,237964791,320468864,320469447,13
31438,237966950,2458240879,3198103939,2
31439,237966951,3456816602,3897568516,18
31440,237966952,2458240925,3457276501,7
31441,237966953,2458240932,2207731063,10
31442,237966965,2115201264,3320187249,8
31443,237966966,2458240964,2458240965,2
31444,237966967,2458240965,2504081235,6
31445,238089041,606893367,606893377,5
31446,238089042,606056417,2459514550,10
31447,238089043,2459514551,2459514552,4
31448,238089044,606051902,2459514553,3
31449,238089045,2459514563,606056381,22
31450,238089047,323167789,2459514569,8
31451,238089048,2459514569,606056381,2
31452,238089049,606056381,2459514577,2
31453,238089051,2459514615,2459514614,5
31454,238089052,2459514625,727278730,3
31455,238089054,2459514614,2460349921,11
31456,238180033,2460331360,836995379,7
31457,238182161,2460349839,3312727988,13
31458,238182162,2460349876,320465917,2
31459,238182163,606031952,2460349893,7
31460,238182168,2460349876,530735033,4
31461,238182172,2460349918,3640752042,11
31462,238182173,2460349919,606032088,6
31463,238182174,2460349921,2460349932,10
31464,238182175,2460349932,2460349916,2
31465,238182176,530735010,2460349896,15
31466,238182177,2460349947,2460349948,2
31467,238182178,2460349948,2460349949,4
31468,238183046,606043982,606044000,5
31469,238198684,330999863,1984976608,4
31470,238198693,2115201290,307435930,3
31471,238271553,330999866,330999867,2
31472,238271554,330999867,330999870,6
31473,238271555,1985434426,1985434427,2
31474,238271556,1985434427,2426624729,3
31475,238271557,1985434422,2477836872,2
31476,238273914,1985434225,2461199935,6
31477,238273915,1985434413,2461199936,3
31478,238273916,2461199937,2461199942,5
31479,238273917,2461199937,2461199946,5
31480,238273918,2461199942,2461199949,4
31481,238273919,2461199940,2461199954,6
31482,238273920,2461199955,2461199959,5
31483,238273921,2461199960,2461199934,3
31484,238304660,726652501,726651478,2
31485,238304661,2461496817,2461496820,6
31486,238304662,2461496824,253885924,2
31487,238304663,2461496825,2461496826,2
31488,238304664,2461496826,2478512257,7
31489,238304665,2461496821,2461496822,2
31490,238304666,2461496822,2461496825,2
31491,238304667,2461496818,2115201409,3
31492,238304669,2461496828,726653769,23
31493,238304674,2426624717,2461496854,2
31494,238313292,606031891,2461591746,9
31495,238313293,2460349842,606031888,9
31496,238313294,1029718525,2461591834,5
31497,238313295,2461591865,2461591869,4
31498,238313296,606887923,606040663,16
31499,238313297,2115201415,2461591738,3
31500,238313299,2461591946,2461591966,5
31501,238313303,2461591968,2460349950,5
31502,238315931,606049116,2461624835,3
31503,238315932,606888978,1318947153,4
31504,238315933,2460349842,2464952605,4
31505,238315934,606046465,2461624850,3
31506,238391825,2462381222,2462381230,2
31507,238391826,2462381208,2462381220,2
31508,238391827,2462381226,2417260687,4
31509,238391828,1732894983,384836951,7
31510,238405658,1858572325,2462499787,2
31511,238405659,2462499788,1858572324,2
31512,238405660,1858572324,1858572358,5
31513,238405661,2462499787,2462499776,9
31514,238406055,325686463,2048039872,20
31515,238406331,1410714249,322121122,3
31516,238406332,2462505439,2462505444,2
31517,238406333,2462505442,2462505446,2
31518,238406335,2462505425,2462505429,2
31519,238406337,2462505423,2462505434,2
31520,238406340,1419892787,124178220,5
31521,238407709,2462518686,2462518687,2
31522,238407710,2462518687,2462518689,2
31523,238407711,2462518694,2462518695,2
31524,238407712,2462518695,2462518696,2
31525,238407713,2462518703,2462518701,2
31526,238407714,2462518715,2462518719,2
31527,238407715,2462518695,2462518697,2
31528,238407717,2462518717,2462518723,2
31529,238407718,2462518713,2462518715,2
31530,238407719,2462518691,2462518690,2
31531,238407721,2462518731,2462518734,2
31532,238407722,2462518725,2462518731,2
31533,238407724,2462518729,2462518723,2
31534,238407725,2462518723,2462518719,2
31535,238407726,2462518690,2462518688,2
31536,238407727,2462518690,2462518689,2
31537,238407728,2462518698,2462518699,2
31538,238407729,2462518717,2462518713,2
31539,238407730,2462518727,2462518721,2
31540,238407731,2462518688,2462518686,2
31541,238407732,2462518699,2462518697,2
31542,238407733,2462518711,2462518710,2
31543,238407734,2462518696,2462518698,2
31544,238407735,2462518733,2462518727,2
31545,238407736,2462518727,2462518731,3
31546,238407892,1231494353,1231494379,2
31547,238407893,1858572322,1230312211,7
31548,238412937,2462556847,746496444,8
31549,238412938,2462556846,2462556847,2
31550,238412939,2462556848,2462556849,2
31551,238412940,2462556849,528776735,7
31552,238412941,2462556850,2462556851,2
31553,238412942,2462556851,1734229924,11
31554,238418420,2462601099,2462601098,2
31555,238418421,2462601099,2426624715,2
31556,238418422,2462601098,2462601099,5
31557,238420831,2462617115,1734229983,2
31558,238420833,2462617109,1734229984,3
31559,238420835,1734229987,2462617109,2
31560,238420838,2462617117,1652481786,16
31561,238420840,2462617119,2462617117,2
31562,238420842,2462617121,2462617123,2
31563,238420844,2462617123,528886451,6
31564,238421576,1226477029,1652562568,2
31565,238421577,1226476764,1226476997,2
31566,238422263,1226476921,1226477223,2
31567,238422264,1226476653,1226476970,2
31568,238422334,1226476796,1226477010,2
31569,238422601,1226477140,1226477098,2
31570,238422602,1226476929,1226477140,4
31571,238422625,1226476845,1652645651,2
31572,238423538,2462643965,1083559833,2
31573,238423539,2462643974,1083559563,2
31574,238424091,2462650449,2462650459,2
31575,238424092,289274387,332621116,7
31576,238424093,2462650494,289274387,7
31577,238424095,342776469,2462650498,2
31578,238424631,2462643977,2462656777,2
31579,238425308,1226477256,1226477207,2
31580,238425309,1226476948,1226476678,2
31581,238425382,2462666396,1744494440,2
31582,238430051,534079989,2462704747,7
31583,238430052,3456806408,3456806418,5
31584,238430053,2207731881,4966121538,17
31585,238430054,2462704759,2462704758,2
31586,238430055,2462704757,2207731881,2
31587,238430056,2462704758,605271245,3
31588,238430057,2462704754,2462704760,5
31589,238430058,2462704764,2462704753,4
31590,238430059,605273684,3242483874,20
31591,238430061,4966121546,3242165955,22
31592,238430062,3242165955,3242165954,2
31593,238433433,2207732376,2462749844,12
31594,238433434,2462749843,2462749849,2
31595,238433435,2462749831,2462749844,4
31596,238433436,2462749833,2462749835,12
31597,238437327,2462803417,606893367,5
31598,238437332,606894032,2462803438,5
31599,238437335,3640752333,2462803449,11
31600,238437338,2462803449,3640752330,12
31601,238437345,2462803459,3640752299,19
31602,238437348,2462803451,2462803469,3
31603,238437350,2462803478,2462803444,4
31604,238437352,2462803491,2462803454,3
31605,238437354,2462803521,2462803530,8
31606,238437358,1318947145,2464952586,6
31607,238456659,529537663,529519119,12
31608,238456660,332473404,2462912834,24
31609,238456661,2462912829,2462912827,2
31610,238456662,2462912828,2462912830,2
31611,238456663,2462912834,529537663,4
31612,238456664,2462499776,2462912825,3
31613,238456665,2462912826,2462499778,3
31614,238457964,2462923270,2462923263,4
31615,238457965,2462942989,2462912826,18
31616,238457966,2462912825,2462942989,19
31617,238457968,2493862516,4583502027,20
31618,238457970,2462923263,2462923275,3
31619,238457971,2462923273,2462923270,3
31620,238459208,2462937674,2462937676,2
31621,238459209,2462937708,2462937712,2
31622,238459210,2462937701,2462937700,2
31623,238459211,2462937714,2462937717,2
31624,238459212,2462937713,2462937715,2
31625,238459213,2462937675,2462937673,2
31626,238459214,2462937713,2462937711,2
31627,238459215,2462937699,2462937695,2
31628,238459216,2462937716,2462937718,2
31629,238459217,2462937707,2462937708,2
31630,238459218,2462937696,2462937700,2
31631,238459219,2462937704,2462937706,2
31632,238459220,2462937672,2462937674,2
31633,238459221,2462937671,2462937672,2
31634,238459222,2462937676,2462937675,2
31635,238459223,2462937713,2462937712,2
31636,238459224,2462937701,2462937699,2
31637,238459225,2462937695,2462937696,2
31638,238459226,2462937702,2462937705,2
31639,238459227,2462937693,2462937694,2
31640,238459228,2462937701,2462937703,2
31641,238459229,2462937672,2462937673,2
31642,238459230,2462937711,2462937707,2
31643,238459231,2462937697,2462937698,5
31644,238459232,2462937709,2462937710,5
31645,238459233,2462937685,2462937692,9
31646,238459234,2462937681,2462937680,9
31647,238459796,2462943006,2462942999,2
31648,238459799,2462942989,2462942994,2
31649,238459806,2462942994,2462942999,5
31650,238459808,2462942999,2462942994,5
31651,238460417,2462948248,2462948251,2
31652,238460418,2462948262,2462948260,2
31653,238460419,2462948243,2462948244,2
31654,238460420,2462948259,605861004,2
31655,238460421,2462948247,2462948250,2
31656,238460422,2462948255,2462943006,3
31657,238460423,2462948252,2462948253,2
31658,238460424,2462948255,2463014811,11
31659,238460425,2462948251,2462948250,2
31660,238460426,2462948261,2462948263,2
31661,238460427,2462948247,2462948245,2
31662,238460428,2462948245,2462948248,2
31663,238460429,2462948257,605861000,2
31664,238460430,2462948246,2462948247,2
31665,238460431,419328822,2462948255,2
31666,238460432,2462948254,2462948244,4
31667,238468295,2463021908,1661735183,2
31668,238468296,1252055122,2463021908,2
31669,238468297,1532554068,2463014811,3
31670,238468298,1661735183,2463021918,3
31671,238468299,2463021918,605312745,4
31672,238468300,2463014811,419328822,9
31673,238468302,2463021865,2463014790,5
31674,238468304,1252055122,2463021865,19
31675,238468307,2463021865,2463021864,2
31676,238468309,1252054810,1661735183,3
31677,238468310,1661735183,2463021908,4
31678,238468312,419328841,2463036125,3
31679,238468314,2463021864,2463036122,5
31680,238468315,1532554068,2463021918,5
31681,238470231,2463036057,419328841,22
31682,238470232,2463036060,1252055122,6
31683,238470233,2463014790,2463036041,19
31684,238470234,2463036042,1252055122,12
31685,238470235,2463036039,2463036018,2
31686,238470236,2463036051,2463036053,2
31687,238470237,2463036051,2463036049,2
31688,238470238,2463036080,2463036074,2
31689,238470239,2463036067,2463036069,2
31690,238470240,2463036067,2463036065,2
31691,238470241,2463036074,2463036076,2
31692,238470242,2463036051,2463036048,2
31693,238470243,2463036030,2463036028,2
31694,238470244,2463036061,2463036062,2
31695,238470245,2463036052,2463036050,2
31696,238470246,2463036048,2463036043,2
31697,238470247,2463036087,2463036093,2
31698,238470248,2463036095,2463036091,2
31699,238470249,2463036054,2463036055,2
31700,238470250,2463036043,2463036044,2
31701,238470251,2463036023,2463036025,2
31702,238470252,2463036076,2463036083,2
31703,238470253,2463036067,2463036066,2
31704,238470254,2463036062,2463036066,2
31705,238470255,2463036044,2463036049,2
31706,238470256,2463036085,2463036083,2
31707,238470257,2463036085,2463036089,2
31708,238470258,2463036068,2463036071,2
31709,238470259,2463036065,2463036061,2
31710,238470260,2463036026,2463036024,2
31711,238470261,2463036085,2463036080,2
31712,238470262,2463036020,2463036022,2
31713,238470263,2463036040,1324311631,9
31714,238470264,2463036070,2463036072,2
31715,238470265,2463036028,2463036025,2
31716,238470266,2463036125,2463021864,5
31717,238470267,2463036122,419328841,3
31718,238470268,2463036078,2463036091,4
31719,238470269,2463036057,2463036060,4
31720,238470270,2463036056,2463036047,5
31721,238470271,2463036063,2463036064,5
31722,238470272,2463036019,2463036029,5
31723,238470273,2463036031,2463036033,2
31724,238470274,2463036034,2463036032,2
31725,238470275,2463036033,534551951,18
31726,238470276,2463036032,320477463,2
31727,238470904,2463036042,2463036060,3
31728,238470906,2463014790,2463036042,5
31729,238470908,734520322,32061956,22
31730,238470912,1419892788,1419892787,2
31731,238473134,1583217903,1583217714,18
31732,238473135,2462505448,385104407,7
31733,238478833,2463115568,2463115562,2
31734,238478834,2463115566,2463115569,2
31735,238533955,2463584385,1732871802,2
31736,238564273,1350995993,2463866306,2
31737,238564274,1226548273,1748306011,2
31738,238564275,2463866306,1226548305,3
31739,238564276,2463866300,2463866299,2
31740,238564277,2463866296,2463866299,2
31741,238564278,1226548281,1499695140,5
31742,238569264,1985434413,2115201449,6
31743,238689593,2464908093,2464908094,2
31744,238689594,605386898,2465631171,21
31745,238689595,605386898,2464908100,14
31746,238689596,2115201290,2464908102,3
31747,238689597,2464908109,2115201289,2
31748,238689598,2464908102,2464908110,2
31749,238689599,2464908110,2464908105,5
31750,238692760,2461591966,2464952569,11
31751,238692761,2464952574,2464952576,4
31752,238692762,606042833,2464952586,2
31753,238692763,606042833,1318947125,6
31754,238692764,3639254147,2464952596,14
31755,238692765,2464952566,2464952604,9
31756,238692766,2464952605,2464952565,9
31757,238692767,606038079,2588709237,6
31758,238692768,2464952612,2464952613,3
31759,238692777,2464952813,2464952826,6
31760,238692778,2464952826,2464952848,6
31761,238692789,2464952958,2464952965,12
31762,238692790,2613340358,2464952966,3
31763,238692792,2464952971,2464952975,9
31764,238692793,1318941532,3315896005,8
31765,238692794,3315896006,1318941532,8
31766,238748572,2465480266,2493826878,7
31767,238748573,2493826880,2465480268,8
31768,238762904,419328841,2463014790,14
31769,238762906,2465631192,2465631191,2
31770,238762907,2465631191,2465631190,2
31771,238762908,2465631183,2465631184,2
31772,238762910,2465631190,2465631185,11
31773,238762911,2465631171,2465631163,6
31774,238762912,2465631163,2465631165,3
31775,238762914,2465631175,2465631183,13
31776,238762915,2465631184,419328841,7
31777,238762917,2465631175,2465631165,4
31778,238762919,2465631158,2465631175,9
31779,238764675,2465647120,3249146323,5
31780,238764677,2465647133,2465647134,2
31781,238764679,2465647128,2465631160,2
31782,238764680,2465647131,2465647132,2
31783,238764681,2465647129,2465647130,2
31784,238764682,2465647124,2465631158,3
31785,238767502,605277888,533421076,18
31786,238767503,2465672234,3182242052,6
31787,238767504,605277888,2465672194,2
31788,238767505,2465672200,2465631158,48
31789,238767506,2465672194,2465672200,3
31790,238767616,2465647117,2478512239,2
31791,238769488,533421076,2447869858,26
31792,238769491,2465692837,2465692869,14
31793,238769492,2465692891,2465692885,2
31794,238769493,2465692898,2465692903,2
31795,238769494,2465692916,2465692915,2
31796,238769495,2465692931,2465692930,2
31797,238769496,2465672221,2465692934,3
31798,238769498,2465692834,3247242103,7
31799,238769499,2465692886,2465692882,3
31800,238769500,3247242227,3242482096,19
31801,238769501,2465692899,2465692889,4
31802,238769502,2465692867,2465692860,4
31803,238769503,2465692861,2465692893,5
31804,238769504,2465692870,2465692905,5
31805,238769505,2465692882,2465692839,6
31806,238769506,2465692879,2465692869,6
31807,238769507,2465692901,3247242232,8
31808,238769508,2465692909,2465692841,6
31809,238769509,2465692848,2465692888,7
31810,238813252,2466122003,1370395645,3
31811,238813253,2466122004,2466122002,3
31812,238813254,530734888,2466122009,3
31813,238813256,2493826890,2466122011,7
31814,238814925,2466140413,2466140427,13
31815,238814926,2466140392,2466140389,2
31816,238814927,2466140404,2466140393,2
31817,238814928,2466140394,2466140411,3
31818,238814929,331002967,307435583,5
31819,238814930,2466140402,2466140402,71
31820,238817344,2466161950,2466161939,11
31821,238817345,2466161957,2466161980,13
31822,238817346,2466161986,2511380312,2
31823,238817347,2466161899,2466161912,23
31824,238817348,2466161953,2466161869,24
31825,238817349,2466161864,2466161864,29
31826,238817350,2466161793,2466161991,39
31827,238817351,2466161818,2466161838,6
31828,238817352,2466161846,2466161806,98
31829,238818296,2466169846,2466169849,2
31830,238818297,2466169836,2466169809,38
31831,238818298,2466169849,2466169850,4
31832,238818299,2466169845,2466169846,4
31833,238818300,2466169803,2466169805,5
31834,238818301,2466169882,2466169881,9
31835,238819090,2115201418,1985434182,6
31836,238819091,2115201419,2115201451,7
31837,238913841,2467227394,2453762101,2
31838,238913842,2467227395,2453762118,2
31839,238913843,2453762117,2453761053,2
31840,238913945,2453762106,2467227964,11
31841,238913946,2467227959,2453762108,4
31842,238938051,330945856,320463747,7
31843,238938052,320463747,320463750,6
31844,238948484,2115201432,252036011,6
31845,238948485,2466161807,2467586601,11
31846,238948486,2467587451,2467587479,12
31847,238948487,2467586639,2467586639,15
31848,238948488,2467587454,2467587499,15
31849,238948489,2466161923,2467586784,18
31850,238948490,2467587204,2467587201,2
31851,238948491,2467586451,2476352613,14
31852,238948492,2467587191,2467587172,2
31853,238948493,2467586939,2467586916,2
31854,238948494,2467587375,2467587385,2
31855,238948495,2466161812,2467586660,2
31856,238948496,2467586914,2467586884,2
31857,238948497,2466161890,2467586818,2
31858,238948498,2467586760,2467586675,21
31859,238948499,2467586971,2467586834,23
31860,238948500,2467587352,2467587452,25
31861,238948501,2467586663,2467586641,3
31862,238948502,2467586818,2467586818,31
31863,238948503,2467587280,2467587430,30
31864,238948504,2466161782,2467586613,30
31865,238948505,2467586645,2467586691,33
31866,238948506,2467586925,2467586648,38
31867,238948507,2467587200,2467587267,4
31868,238948508,2467586756,2467586759,5
31869,238948509,2467587385,2467587413,5
31870,238948510,3659748483,2467587512,7
31871,238948511,2467587410,2467587447,6
31872,238948512,2467586637,2467586729,7
31873,238948513,2467586625,2467586560,8
31874,238948514,2467587073,2467587011,10
31875,238948515,2466161884,2466161837,9
31876,238948516,2466161837,2467586842,9
31877,238963021,2467708688,1817969881,2
31878,238963022,2467708690,1817969838,2
31879,239038109,2469701078,2468505191,6
31880,239038110,2468505193,2468505196,3
31881,239038112,2468505207,2468505210,2
31882,239038113,2468505205,2468505209,2
31883,239050766,2468635205,2468635197,10
31884,239050767,2468635205,2468635205,15
31885,239050768,2468635154,2468635177,2
31886,239050769,2468635174,2468635152,2
31887,239053967,2466169820,2468678402,11
31888,239053969,2468678394,2468678471,3
31889,239053970,2468678397,2468678397,9
31890,239058790,2468726330,2468726339,2
31891,239058791,2468726455,2468726457,2
31892,239058792,2468726372,2468726339,2
31893,239058793,2468726456,2468726453,2
31894,239058794,2468726339,2468726360,2
31895,239058795,2468726368,2468726360,2
31896,239058796,2468726455,2468726455,58
31897,239058797,2468726413,2468726420,7
31898,239058798,2468726364,2468726360,8
31899,239074902,2115201374,2115201397,4
31900,239074926,2461496822,300238708,19
31901,239074929,2461496821,331001979,3
31902,239084084,2468977065,2468979762,17
31903,239084085,2468977046,2468977048,2
31904,239084086,3247242113,3247241976,5
31905,239084087,2447869858,1319031600,13
31906,239084344,2468979762,2468979758,2
31907,239084345,2468979758,1319031600,4
31908,239090126,1802402423,1802402427,2
31909,239090127,1802402427,1802402454,2
31910,239091538,2469032096,2469032095,2
31911,239091539,2469032095,2469032094,2
31912,239091540,2469032092,2469032093,2
31913,239091541,2469032091,2469032092,2
31914,239092014,2469037211,1840733228,2
31915,239092015,100655684,1840733241,4
31916,239092016,2469037216,2469037210,6
31917,239092017,1840733245,2047891034,3
31918,239092018,100655684,76457477,4
31919,239150504,2469607057,2469607058,2
31920,239150505,2469607059,2469607060,2
31921,239150506,2469607061,2469607062,2
31922,239164199,76457874,2469748323,3
31923,239164200,2469748324,2469748325,2
31924,239164201,1742929930,31194140,7
31925,239164517,2469751685,2469751687,2
31926,239164518,2469751708,2469751705,2
31927,239164519,2469751691,2469751693,2
31928,239164520,2469751701,2469751703,2
31929,239164521,2469751693,2469751696,2
31930,239164522,2469751705,2469751703,2
31931,239164523,2469751698,2469751701,2
31932,239164524,2469751687,2469751689,2
31933,239164525,2469751689,2469751691,2
31934,239164526,2469751705,2469751710,3
31935,239164527,2469751691,2469751677,3
31936,239164537,1765483749,2469752064,3
31937,239165730,2469768125,2469768126,2
31938,239165731,656046341,2469768138,2
31939,239165732,2469768120,1292883527,3
31940,239165733,3649214008,2469768121,8
31941,239165734,656046341,656070992,4
31942,239166839,528891043,1675895292,3
31943,239167098,245129779,312405410,3
31944,239167099,245130191,1805216429,14
31945,239167100,528881632,340412709,8
31946,239167101,245132377,5306543570,6
31947,239167102,528881602,245132377,7
31948,239167103,245132377,1360087397,2
31949,239167192,2469786644,2469786642,2
31950,239184457,2469968392,2469968408,17
31951,239184459,2469968567,2468726440,18
31952,239184461,2468726478,2469968577,2
31953,239184462,2469968580,2468726480,2
31954,239184463,2469968589,2469968592,2
31955,239184464,2468726477,2468726468,3
31956,239184465,2469968587,2469968593,6
31957,239199072,307435583,2470124014,15
31958,239199073,2470123961,2470123951,2
31959,239199074,2470123984,2470123986,2
31960,239199075,2470124002,2470124000,2
31961,239199076,2470123996,2470124012,3
31962,239199077,2470123991,2470123988,3
31963,239199078,2470123989,2470124006,4
31964,239199079,2470123995,307435930,5
31965,239199080,2470123924,3652906303,6
31966,239199081,3652906303,2470123920,9
31967,239199082,2470124006,2470123998,9
31968,239265360,2470663119,2470663121,4
31969,239265361,2470663122,2470663124,4
31970,239265521,2470664309,2470664310,2
31971,239269494,2470687589,2470687588,4
31972,239269495,2470687586,2470687590,2
31973,239269496,2470687587,2470687591,2
31974,239307152,2466161790,2471049110,2
31975,239307153,2471049473,2471049473,28
31976,239307154,2466161988,2466161997,7
31977,239309703,2471068432,2471068465,11
31978,239309704,2471068456,2471068392,12
31979,239309705,2471068358,2471068403,15
31980,239309706,2471068409,2471068390,19
31981,239309707,2471068376,2471068469,4
31982,239309708,2471068350,2471068361,4
31983,239374791,2471695238,2471695141,10
31984,239374792,2471695133,2471695258,13
31985,239374793,2471695232,2471695144,14
31986,239374794,2471695167,2471695162,4
31987,239374795,2471695162,2471695158,2
31988,239374796,2471695132,2471695150,3
31989,239374797,2471695186,2471695184,4
31990,239374798,2471695238,2471695243,4
31991,239374799,2471695227,2471695260,5
31992,239374800,2498037234,2471695124,9
31993,239374801,2471695126,2498037235,10
31994,239376188,2471706508,2471706486,9
31995,239376189,2471706453,3649425341,13
31996,239376190,2471706477,3649425344,10
31997,239376191,2471706453,2471706442,2
31998,239376192,2471706512,2471706510,3
31999,239376193,3604383663,2471706457,8
32000,239376194,2471706499,2471706496,4
32001,239376195,2471706519,2471706517,4
32002,239376196,2471706503,2471706413,42
32003,239376197,2471706408,2471706413,9
32004,239376198,2471706521,2471706494,9
32005,239376199,2471706488,2471706430,8
32006,239379196,2471733176,2471733184,3
32007,239379197,2471733185,2471733172,4
32008,239379198,2471733186,2471733181,3
32009,239379199,2471733204,2471733207,3
32010,239379201,2619406195,3204052276,20
32011,239379203,2458240915,2504081193,29
32012,239379963,2471743593,2471743649,16
32013,239379964,530721928,2471743569,15
32014,239379965,2471743566,2471743665,15
32015,239379966,2471706432,2471743560,3
32016,239379967,1940001034,4076340844,17
32017,239435392,2467586780,2472122149,2
32018,239435393,2472122148,2472122158,3
32019,239543337,2473202219,2473202214,2
32020,239543338,1325463842,1226822692,10
32021,239543339,1226822719,1281828855,11
32022,239546791,2473239082,2473239083,2
32023,239546792,2473239083,4751852400,17
32024,239546793,2473238999,2473238944,10
32025,239546794,2473239015,2473239080,16
32026,239546795,2473239079,2473238968,18
32027,239546796,2473238953,2473238882,19
32028,239546797,2473239004,2473238999,2
32029,239546798,2473238964,2473238971,2
32030,239546799,2473238934,2473238959,21
32031,239546800,2473239033,2473239006,21
32032,239546801,2473238883,2473238993,21
32033,239546802,2473238973,2473238938,23
32034,239546803,2473238998,2473239034,24
32035,239546804,2473239098,2473239090,5
32036,239546805,644629954,644629959,6
32037,239546806,2473238939,2473238964,7
32038,239546807,2473238971,2473239021,7
32039,239546808,2473239028,2473239004,9
32040,239546809,2473238982,534552419,22
32041,239546810,2473238970,2473238983,2
32042,239546811,2473238988,2473238982,2
32043,239546812,2473239032,2473238988,3
32044,239546813,2473238983,2473239031,3
32045,239546814,2473239031,2473239095,6
32046,239546815,2473239096,2473239032,6
32047,239546816,2473239095,4053514198,8
32048,239549547,2473239089,3683171619,9
32049,239556660,2473335573,2473335574,2
32050,239556661,2473335571,2473335572,2
32051,239556662,2473335575,2473335576,2
32052,239556663,2473335562,2473335567,8
32053,239556664,537976186,2354664303,6
32054,239556927,2473338712,2473338711,2
32055,239556928,2473338700,2473338699,2
32056,239556929,2473338714,2473338713,2
32057,239556930,2473338702,2473338701,2
32058,239558604,2473353793,2473353794,2
32059,239558605,2473353787,2473353789,2
32060,239558606,2473353715,2473353714,2
32061,239558607,2473353791,2473353793,2
32062,239558608,2473353778,2473353787,2
32063,239558609,2473353724,2473353722,2
32064,239558610,2473353722,2473353715,4
32065,239558611,2473353718,2473353731,4
32066,239558612,2473353716,2473353729,4
32067,239558613,2473353801,2473353741,6
32068,239558614,2473353758,2473353724,8
32069,239558615,2473353787,2473353780,8
32070,239558616,1762143699,2473353795,8
32071,239560666,530655024,528979159,7
32072,239560667,528979159,1762143699,2
32073,239560668,2473382858,2473382859,2
32074,239560669,528979159,1930705836,10
32075,239563911,2473411416,2473411414,2
32076,239563912,2473411460,2473411452,2
32077,239563913,2473411450,2473411446,2
32078,239563914,2473411483,2473411484,2
32079,239563915,2473411481,726641132,2
32080,239563916,2473411435,2473411434,2
32081,239563917,2473411448,2473411444,2
32082,239563918,2473411485,2473411486,2
32083,239563919,2473411418,2473411420,2
32084,239563920,1671690957,340419857,2
32085,239563921,2473411439,2473411437,2
32086,239563922,2473411432,2473411430,2
32087,239563923,2473411462,2473411454,2
32088,239563924,2473411481,2473411466,3
32089,239563926,1349044047,648080656,4
32090,239564130,2473415285,340419815,12
32091,239564132,2473415287,2473415286,4
32092,239577107,2469968419,2473548269,12
32093,239577108,2473548420,2473548393,2
32094,239577109,2473548470,2473548463,7
32095,239577110,2473548469,2473548302,8
32096,239577111,2468726461,2473548091,9
32097,239586261,2473617817,2473617859,2
32098,239586262,2473617727,2473617654,7
32099,239586263,2473617691,2468678420,7
32100,239586546,2464908100,2132316189,3
32101,239738721,2475130433,2475130207,8
32102,239743242,2475159558,2475159560,12
32103,239743243,2475159520,1324311631,19
32104,239743244,2475159548,2475159510,3
32105,239743245,2475159483,2475159533,14
32106,239743246,2475159504,2475159483,6
32107,239743247,2475159510,2475159504,8
32108,239766057,1297117204,1297117205,2
32109,239766058,1297117203,2475349225,4
32110,239766739,2475354349,2115401989,2
32111,239766740,320900003,2475354348,2
32112,239766742,2475354346,2475354345,2
32113,239766743,1836655641,2475354349,6
32114,239766745,2475354348,2475356280,3
32115,239767722,2475356276,2475356277,3
32116,239769221,358481580,358481802,12
32117,239769224,2475370382,2475370383,2
32118,239769226,2475370386,2475370387,2
32119,239769227,2475370389,2475370388,2
